URL,url_len,num_s_char,prefix,contain_keyword,contain_sw,num_dots,ip_in_url,num_sub_domain,num_hypens,https_token,country,cert_iss,domain_age,redirect_page,port,asn,num_domains_hosted,js_comp,css_comp,img_comp,top_word_comp,iframe,is_phish
http://sourcedeliveries.netflix.com/,36,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://tv.netflix.com/,22,0,http:,False,False,2,False,3,0,False,ca,DigiCert Secure Site ECC CA-1,6599,True,443,14618,15,100.0,100.0,80.0,100.0,1,1
http://partnerpromo.netflix.com/,32,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
https://www.canada.ca/en/revenue-agency.html,44,0,https:,True,False,3,False,4,1,False,ca,GeoTrust RSA CA 2018,8583,False,443,16625,2,100.0,100.0,100.0,100.0,2,0
https://www.canada.ca/,22,0,https:,True,False,2,False,3,0,False,ca,GeoTrust RSA CA 2018,8583,False,443,16625,2,100.0,100.0,100.0,100.0,2,0
http://numerique.canada.ca/,27,0,http:,True,False,2,False,3,0,False,ca,Amazon RSA 2048 M02,8609,True,443,16509,2,0.0,0.0,0.0,11.11111111111111,2,1
http://health-infobase.canada.ca/,33,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,11145,True,443,2675,4,4.3478260869565215,0.0,0.0,11.11111111111111,3,1
http://sante-infobase.canada.ca/,32,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,11145,True,443,2675,4,0.0,0.0,0.0,0.0,3,1
http://consultations-edsc.canada.ca/,36,0,http:,True,False,2,False,3,1,False,ca,R3,8609,True,443,16509,1,0.0,0.0,0.0,5.263157894736842,1,1
http://digital.canada.ca/,25,0,http:,True,False,2,False,3,0,False,ca,Amazon RSA 2048 M03,8609,True,443,16509,2,0.0,0.0,0.0,11.11111111111111,2,1
http://design.alpha.canada.ca/,30,0,http:,True,False,3,False,4,0,False,ca,R3,6599,True,443,14618,1,0.0,0.0,0.0,5.263157894736842,0,1
http://blogue.canada.ca/,24,0,http:,True,False,2,False,3,0,False,ca,R3,6599,True,443,14618,2,0.0,0.0,0.0,5.263157894736842,0,1
http://blog.canada.ca/,22,0,http:,True,False,2,False,3,0,False,ca,R3,6599,True,443,14618,2,0.0,0.0,0.0,17.647058823529413,0,1
http://performance.alpha.canada.ca/,35,0,http:,True,False,3,False,4,0,False,ca,R3,9739,True,443,8075,1,0.0,0.0,0.0,11.11111111111111,1,1
http://diffusion-cnrc.canada.ca/,32,0,http:,True,False,2,False,3,1,False,ca,Sectigo RSA Domain Validation Secure Server CA,5651,True,443,46095,2,0.0,0.0,0.0,0.0,0,1
http://suivi.alpha.canada.ca/,29,0,http:,True,False,3,False,4,0,False,ca,R3,1932,True,443,396982,2,0.0,0.0,0.0,0.0,0,1
http://tracker.alpha.canada.ca/,31,0,http:,True,False,3,False,4,0,False,ca,R3,1932,True,443,396982,2,0.0,0.0,0.0,0.0,0,1
http://clinical-information.canada.ca/,38,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,4,0.0,0.0,0.0,11.11111111111111,1,1
http://medical-devices.tbs.alpha.canada.ca/,43,0,http:,True,False,4,False,5,1,False,ca,R3,9739,True,443,8075,1,0.0,0.0,0.0,17.647058823529413,0,1
http://ised-isde.canada.ca/,27,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,2,0.0,0.0,0.0,17.647058823529413,0,1
http://blogue.canada.ca/,24,0,http:,True,False,2,False,3,0,False,ca,R3,6599,True,443,14618,2,0.0,0.0,0.0,5.263157894736842,0,1
http://sso-demo-ised-isde.fjgc-gccf.gc.ca/,42,0,http:,False,False,3,False,4,4,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-demo.ised-isde.canada.ca/,36,0,http:,True,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-dev-ised-isde.fjgc-gccf.gc.ca/,41,0,http:,False,False,3,False,4,4,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-dev.ised-isde.canada.ca/,35,0,http:,True,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-ised-isde.fjgc-gccf.gc.ca/,37,0,http:,False,False,3,False,4,3,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,2,0.0,0.0,0.0,0.0,0,1
http://sso-qa-ised-isde.fjgc-gccf.gc.ca/,40,0,http:,False,False,3,False,4,4,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-qa.ised-isde.canada.ca/,34,0,http:,True,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-uat-ised-isde.fjgc-gccf.gc.ca/,41,0,http:,False,False,3,False,4,4,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://sso-uat.ised-isde.canada.ca/,35,0,http:,True,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,11145,True,443,2675,8,0.0,0.0,0.0,0.0,0,1
http://infobase.phac-aspc.gc.ca/,32,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1M,11145,True,443,2675,4,4.3478260869565215,0.0,0.0,11.11111111111111,3,1
http://wayfinding.tbs.alpha.canada.ca/,38,0,http:,True,False,4,False,5,0,False,ca,R3,9739,True,443,8075,1,0.0,0.0,0.0,5.263157894736842,0,1
http://testbed.tbs.alpha.canada.ca/,35,0,http:,True,False,4,False,5,0,False,ca,R3,9739,True,443,8075,1,0.0,0.0,0.0,5.263157894736842,0,1
http://esdc-consultations.canada.ca/,36,0,http:,True,False,2,False,3,1,False,ca,R3,8609,True,443,16509,1,0.0,0.0,0.0,11.11111111111111,1,1
http://api.test.iwls.azure.cloud.dfo-mpo.gc.ca/,47,0,http:,False,False,7,False,8,1,False,ca,R3,9739,True,443,8075,2,0.0,0.0,0.0,0.0,0,1
http://explosifs-consultations.rncan-nrcan.gc.ca/,49,0,http:,False,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosifs-consultations.rncan.gc.ca/,43,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosifs.nrcan-rncan.gc.ca/,35,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosifs.nrcan.gc.ca/,29,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosifs.rncan-nrcan.gc.ca/,35,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosifs.rncan.gc.ca/,29,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives-consultations.nrcan-rncan.gc.ca/,50,0,http:,False,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives-consultations.nrcan.gc.ca/,44,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives.nrcan-rncan.gc.ca/,36,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives.nrcan.gc.ca/,30,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives.rncan-nrcan.gc.ca/,36,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://explosives.rncan.gc.ca/,30,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://www.explosives.nrcan.gc.ca/,34,0,http:,False,False,4,False,5,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://forest-transformation.nrcan-rncan.gc.ca/,47,0,http:,False,False,3,False,4,2,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://www.forest-transformation.nrcan.gc.ca/,45,0,http:,False,False,4,False,5,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://decisions.grc-rcmp.gc.ca/,32,0,http:,False,False,3,False,4,1,False,ca,R3,8609,True,443,16509,70,0.0,0.0,0.0,5.263157894736842,1,1
http://decisions.grc.gc.ca/,27,0,http:,False,False,3,False,4,0,False,ca,R3,8609,True,443,16509,70,0.0,0.0,0.0,5.263157894736842,1,1
http://www.cfc.forces.gc.ca/,28,0,http:,False,False,4,False,5,0,False,ca,R3,7695,True,443,26677,1,0.0,0.0,0.0,5.263157894736842,0,1
http://bib.cfc.forces.gc.ca/,28,0,http:,False,False,4,False,5,0,False,ca,R3,7695,True,443,26677,1,0.0,0.0,0.0,5.263157894736842,0,1
http://headsup-cipec.gc.ca/,27,0,http:,False,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,5.263157894736842,2,1
http://marchesdubois-woodmarkets.rncan-nrcan.gc.ca/,51,0,http:,False,False,3,False,4,2,False,ca,Amazon RSA 2048 M02,8609,True,443,16509,2,0.0,0.0,0.0,11.11111111111111,1,1
http://marchesdubois.rncan.gc.ca/,33,0,http:,False,False,3,False,4,0,False,ca,Amazon RSA 2048 M02,8609,True,443,16509,2,0.0,0.0,0.0,17.647058823529413,1,1
http://woodmarkets.nrcan.gc.ca/,31,0,http:,False,False,3,False,4,0,False,ca,Amazon RSA 2048 M02,8609,True,443,16509,2,0.0,0.0,0.0,5.263157894736842,1,1
http://frtee.gc.ca/,19,0,http:,False,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://bipp-oppi.gc.ca/,23,0,http:,False,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://bipp.gc.ca/,18,0,http:,False,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://bippp-oppi.gc.ca/,24,0,http:,False,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://oppi.gc.ca/,18,0,http:,False,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://energie.nrcan-rncan.gc.ca/,33,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://energie.nrcan.gc.ca/,27,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,11.11111111111111,2,1
http://lcre.nrcan-rncan.gc.ca/,30,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,5.263157894736842,2,1
http://lcre.nrcan.gc.ca/,24,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,5.263157894736842,2,1
http://lcre.rncan-nrcan.gc.ca/,30,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,5.263157894736842,2,1
http://lcre.rncan.gc.ca/,24,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,5.263157894736842,2,1
http://benefits-avantages.veterans.gc.ca/,41,0,http:,False,False,3,False,4,1,False,ca,R3,9739,True,443,8075,1,0.0,0.0,0.0,5.263157894736842,0,1
http://dudr.rncan.gc.ca/,24,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,33.33333333333333,2,1
http://elementsnaturels.rncan.gc.ca/,36,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,8609,True,443,16509,14,0.0,0.0,0.0,0.0,2,1
http://sa.rjp.rogers.com/,25,0,http:,True,False,3,False,4,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,11.11111111111111,0,1
http://www.sa.rjp.rogers.com/,29,0,http:,True,False,4,False,5,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,11.11111111111111,0,1
http://asmsmfr.rjp.rogers.com/,30,0,http:,True,False,3,False,4,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,0.0,0,1
http://www.asmsmfr.rjp.rogers.com/,34,0,http:,True,False,4,False,5,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,0.0,0,1
http://am.rjp.rogers.com/,25,0,http:,True,False,3,False,4,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,11.11111111111111,0,1
http://www.am.rjp.rogers.com/,29,0,http:,True,False,4,False,5,0,False,ca,R3,7210,True,443,31122,2,0.0,0.0,0.0,11.11111111111111,0,1
http://campus.rogers.com/,25,0,http:,True,False,2,False,3,0,False,ca,DigiCert Global G2 TLS RSA SHA256 2020 CA1,5066,True,443,19994,1,2.73972602739726,0.0,0.0,17.647058823529413,7,1
http://aboutv2.rogers.com/,26,0,http:,True,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,1722,True,443,209242,1,0.9708737864077669,0.0,0.0,17.647058823529413,3,1
http://about.rogers.com/,24,0,http:,True,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,1722,True,443,209242,1,0.9708737864077669,0.0,0.0,17.647058823529413,3,1
http://ignitetvdemo.rogers.com/,31,0,http:,True,False,2,False,3,0,False,ca,R3,8609,True,443,16509,1,1.694915254237288,0.0,0.0,0.0,0,1
http://dev.vsp.rogers.com/,26,0,http:,True,False,3,False,4,0,False,ca,DigiCert Global G2 TLS RSA SHA256 2020 CA1,6599,True,443,14618,1,0.0,0.0,0.0,0.0,0,1
http://investisseurs.rogers.com/,32,0,http:,True,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,1722,True,443,209242,1,0.0,0.0,0.0,5.263157894736842,0,1
http://kmdg.rci.rogers.com/,27,0,http:,True,False,3,False,4,0,False,ca,R3,7798,True,443,812,1,0.0,0.0,0.0,0.0,0,1
http://aproposdev2.rogers.com/,30,0,http:,True,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,1722,True,443,209242,1,0.9708737864077669,0.0,0.0,17.647058823529413,3,1
http://investors.rogers.com/,28,0,http:,True,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,1722,True,443,209242,1,0.0,0.0,0.0,11.11111111111111,1,1
http://kmdg.rci.rogers.com/,27,0,http:,True,False,3,False,4,0,False,ca,R3,8643,True,443,6407,1,0.0,0.0,0.0,0.0,0,1
http://cpe1033bfa018cd-cm1033bfa018cb.cpe.net.cable.rogers.com/,63,0,http:,True,False,5,False,6,1,False,ca,TRAEFIK DEFAULT CERT,7798,True,443,812,1,0.0,0.0,0.0,0.0,0,1
http://cpe1033bfa018cd-cm1033bfa018cb.cpe.net.cable.rogers.com/,63,0,http:,True,False,5,False,6,1,False,ca,TRAEFIK DEFAULT CERT,7798,True,443,812,1,0.0,0.0,0.0,0.0,0,1
http://mybell.bell.ca/Login,27,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,9038,True,443,577,11,72.0,100.0,100.0,100.0,3,0
http://account.rogers.com/,26,0,http:,True,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8584,True,443,16625,2,100.0,100.0,20.0,0.0,2,0
http://www.jobbank.gc.ca/,25,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1F,11146,True,443,2665,59,100.0,87.5,100.0,100.0,2,0
http://www.pm.gc.ca/,20,0,http:,False,False,3,False,4,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8178,True,443,20940,4,100.0,100.0,100.0,100.0,0,0
http://www.statcan.gc.ca/,25,0,http:,False,False,3,False,4,0,False,ca,R3,9740,True,443,8075,4,0.0,0.0,0.0,0.0,1,0
http://www.scc-csc.ca/,22,0,http:,False,False,2,False,3,1,False,ca,Go Daddy Secure Certificate Authority - G2,11146,True,443,2675,5,100.0,100.0,100.0,100.0,0,0
http://www.hc-sc.gc.ca/,23,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,11146,True,443,2665,16,100.0,100.0,100.0,100.0,0,0
http://www.rcmp-grc.gc.ca/,26,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,11146,True,443,2665,8,100.0,100.0,100.0,100.0,0,0
http://www.dnd.ca/,18,0,http:,False,False,2,False,3,0,False,ca,GeoTrust RSA CA 2018,8584,True,443,16625,2,0.0,0.0,0.0,0.0,2,0
http://canada.justice.gc.ca/,28,0,http:,True,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,11146,True,443,2665,6,100.0,100.0,0.0,100.0,0,0
http://www.cisc.gc.ca/,22,0,http:,False,False,3,False,4,0,False,ca,Entrust Certification Authority - L1K,11146,True,443,2665,11,100.0,100.0,100.0,100.0,0,0
http://www.csc-scc.gc.ca/,25,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1M,11146,True,443,2665,4,100.0,100.0,100.0,100.0,0,0
http://www.dfo-mpo.gc.ca/,25,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,8086,True,443,11079,126,100.0,100.0,100.0,100.0,1,0
http://www.cbsa-asfc.gc.ca/,27,0,http:,False,False,3,False,4,1,False,ca,Entrust Certification Authority - L1K,11146,True,443,2665,2,100.0,100.0,100.0,100.0,0,0
http://ncc-ccn.gc.ca/,21,0,http:,False,False,2,False,3,1,False,ca,Entrust Certification Authority - L1K,4083,True,443,14061,2,75.0,100.0,100.0,100.0,1,0
